省,省代码,市,市代码,区(县),区(县)代码
北京市,11,市辖区,01,东城区,01
北京市,11,市辖区,01,西城区,02
北京市,11,市辖区,01,崇文区,03
北京市,11,市辖区,01,宣武区,04
北京市,11,市辖区,01,朝阳区,05
北京市,11,市辖区,01,丰台区,06
北京市,11,市辖区,01,石景山区,07
北京市,11,市辖区,01,海淀区,08
北京市,11,市辖区,01,门头沟区,09
北京市,11,市辖区,01,房山区,10
北京市,11,市辖区,01,通州区,11
北京市,11,市辖区,01,顺义区,12
北京市,11,市辖区,01,昌平区,13
北京市,11,市辖区,01,大兴区,14
北京市,11,市辖区,01,怀柔区,15
北京市,11,市辖区,01,平谷区,16
北京市,11,市辖区,01,京城,17
北京市,11,市辖区,01,燕山区,18
北京市,11,县,02,昌平县,21
北京市,11,县,02,顺义县,22
北京市,11,县,02,通县,23
北京市,11,县,02,大兴县,24
北京市,11,县,02,平谷县,26
北京市,11,县,02,怀柔县,27
北京市,11,县,02,密云县,28
北京市,11,县,02,延庆县,29
天津市,12,市辖区,01,和平区,01
天津市,12,市辖区,01,河东区,02
天津市,12,市辖区,01,河西区,03
天津市,12,市辖区,01,南开区,04
天津市,12,市辖区,01,河北区,05
天津市,12,市辖区,01,红桥区,06
天津市,12,市辖区,01,塘沽区,07
天津市,12,市辖区,01,汉沽区,08
天津市,12,市辖区,01,大港区,09
天津市,12,市辖区,01,东丽区,10
天津市,12,市辖区,01,西青区,11
天津市,12,市辖区,01,津南区,12
天津市,12,市辖区,01,北辰区,13
天津市,12,市辖区,01,武清区,14
天津市,12,市辖区,01,宝坻区,15
天津市,12,县,02,宁河县,21
天津市,12,县,02,静海县,23
天津市,12,县,02,蓟县,25
河北省,13,石家庄市,01,市辖区,01
河北省,13,石家庄市,01,长安区,02
河北省,13,石家庄市,01,桥东区,03
河北省,13,石家庄市,01,桥西区,04
河北省,13,石家庄市,01,新华区,05
河北省,13,石家庄市,01,井陉矿区,07
河北省,13,石家庄市,01,裕华区,08
河北省,13,石家庄市,01,井陉县,21
河北省,13,石家庄市,01,正定县,23
河北省,13,石家庄市,01,栾城县,24
河北省,13,石家庄市,01,行唐县,25
河北省,13,石家庄市,01,灵寿县,26
河北省,13,石家庄市,01,高邑县,27
河北省,13,石家庄市,01,深泽县,28
河北省,13,石家庄市,01,赞皇县,29
河北省,13,石家庄市,01,无极县,30
河北省,13,石家庄市,01,平山县,31
河北省,13,石家庄市,01,元氏县,32
河北省,13,石家庄市,01,赵县,33
河北省,13,石家庄市,01,辛集市,81
河北省,13,石家庄市,01,藁城市,82
河北省,13,石家庄市,01,晋州市,83
河北省,13,石家庄市,01,新乐市,84
河北省,13,石家庄市,01,鹿泉市,85
河北省,13,唐山市,02,市辖区,01
河北省,13,唐山市,02,路南区,02
河北省,13,唐山市,02,路北区,03
河北省,13,唐山市,02,古冶区,04
河北省,13,唐山市,02,开平区,05
河北省,13,唐山市,02,丰南区,07
河北省,13,唐山市,02,丰润区,08
河北省,13,唐山市,02,滦县,23
河北省,13,唐山市,02,滦南县,24
河北省,13,唐山市,02,乐亭县,25
河北省,13,唐山市,02,迁西县,27
河北省,13,唐山市,02,玉田县,29
河北省,13,唐山市,02,唐海县,30
河北省,13,唐山市,02,遵化市,81
河北省,13,唐山市,02,迁安市,83
河北省,13,秦皇岛市,03,市辖区,01
河北省,13,秦皇岛市,03,海港区,02
河北省,13,秦皇岛市,03,山海关区,03
河北省,13,秦皇岛市,03,北戴河区,04
河北省,13,秦皇岛市,03,青龙满族自治县,21
河北省,13,秦皇岛市,03,昌黎县,22
河北省,13,秦皇岛市,03,抚宁县,23
河北省,13,秦皇岛市,03,卢龙县,24
河北省,13,邯郸市,04,市辖区,01
河北省,13,邯郸市,04,邯山区,02
河北省,13,邯郸市,04,丛台区,03
河北省,13,邯郸市,04,复兴区,04
河北省,13,邯郸市,04,峰峰矿区,06
河北省,13,邯郸市,04,邯郸县,21
河北省,13,邯郸市,04,临漳县,23
河北省,13,邯郸市,04,成安县,24
河北省,13,邯郸市,04,大名县,25
河北省,13,邯郸市,04,涉县,26
河北省,13,邯郸市,04,磁县,27
河北省,13,邯郸市,04,肥乡县,28
河北省,13,邯郸市,04,永年县,29
河北省,13,邯郸市,04,邱县,30
河北省,13,邯郸市,04,鸡泽县,31
河北省,13,邯郸市,04,广平县,32
河北省,13,邯郸市,04,馆陶县,33
河北省,13,邯郸市,04,魏县,34
河北省,13,邯郸市,04,曲周县,35
河北省,13,邯郸市,04,武安市,81
河北省,13,邢台市,05,市辖区,01
河北省,13,邢台市,05,桥东区,02
河北省,13,邢台市,05,桥西区,03
河北省,13,邢台市,05,邢台县,21
河北省,13,邢台市,05,临城县,22
河北省,13,邢台市,05,内丘县,23
河北省,13,邢台市,05,柏乡县,24
河北省,13,邢台市,05,隆尧县,25
河北省,13,邢台市,05,任县,26
河北省,13,邢台市,05,南和县,27
河北省,13,邢台市,05,宁晋县,28
河北省,13,邢台市,05,巨鹿县,29
河北省,13,邢台市,05,新河县,30
河北省,13,邢台市,05,广宗县,31
河北省,13,邢台市,05,平乡县,32
河北省,13,邢台市,05,威县,33
河北省,13,邢台市,05,清河县,34
河北省,13,邢台市,05,临西县,35
河北省,13,邢台市,05,南宫市,81
河北省,13,邢台市,05,沙河市,82
河北省,13,保定市,06,市辖区,01
河北省,13,保定市,06,新市区,02
河北省,13,保定市,06,北市区,03
河北省,13,保定市,06,南市区,04
河北省,13,保定市,06,满城县,21
河北省,13,保定市,06,清苑县,22
河北省,13,保定市,06,涞水县,23
河北省,13,保定市,06,阜平县,24
河北省,13,保定市,06,徐水县,25
河北省,13,保定市,06,定兴县,26
河北省,13,保定市,06,唐县,27
河北省,13,保定市,06,高阳县,28
河北省,13,保定市,06,容城县,29
河北省,13,保定市,06,涞源县,30
河北省,13,保定市,06,望都县,31
河北省,13,保定市,06,安新县,32
河北省,13,保定市,06,易县,33
河北省,13,保定市,06,曲阳县,34
河北省,13,保定市,06,蠡县,35
河北省,13,保定市,06,顺平县,36
河北省,13,保定市,06,博野县,37
河北省,13,保定市,06,雄县,38
河北省,13,保定市,06,涿州市,81
河北省,13,保定市,06,定州市,82
河北省,13,保定市,06,安国市,83
河北省,13,保定市,06,高碑店市,84
河北省,13,张家口市,07,市辖区,01
河北省,13,张家口市,07,桥东区,02
河北省,13,张家口市,07,桥西区,03
河北省,13,张家口市,07,宣化区,05
河北省,13,张家口市,07,下花园区,06
河北省,13,张家口市,07,宣化县,21
河北省,13,张家口市,07,张北县,22
河北省,13,张家口市,07,康保县,23
河北省,13,张家口市,07,沽源县,24
河北省,13,张家口市,07,尚义县,25
河北省,13,张家口市,07,蔚县,26
河北省,13,张家口市,07,阳原县,27
河北省,13,张家口市,07,怀安县,28
河北省,13,张家口市,07,万全县,29
河北省,13,张家口市,07,怀来县,30
河北省,13,张家口市,07,涿鹿县,31
河北省,13,张家口市,07,赤城县,32
河北省,13,张家口市,07,崇礼县,33
河北省,13,承德市,08,市辖区,01
河北省,13,承德市,08,双桥区,02
河北省,13,承德市,08,双滦区,03
河北省,13,承德市,08,鹰手营子矿区,04
河北省,13,承德市,08,承德县,21
河北省,13,承德市,08,兴隆县,22
河北省,13,承德市,08,平泉县,23
河北省,13,承德市,08,滦平县,24
河北省,13,承德市,08,隆化县,25
河北省,13,承德市,08,丰宁满族自治县,26
河北省,13,承德市,08,宽城满族自治县,27
河北省,13,承德市,08,围场满族蒙古族自治县,28
河北省,13,沧州市,09,市辖区,01
河北省,13,沧州市,09,新华区,02
河北省,13,沧州市,09,运河区,03
河北省,13,沧州市,09,沧县,21
河北省,13,沧州市,09,青县,22
河北省,13,沧州市,09,东光县,23
河北省,13,沧州市,09,海兴县,24
河北省,13,沧州市,09,盐山县,25
河北省,13,沧州市,09,肃宁县,26
河北省,13,沧州市,09,南皮县,27
河北省,13,沧州市,09,吴桥县,28
河北省,13,沧州市,09,献县,29
河北省,13,沧州市,09,孟村回族自治县,30
河北省,13,沧州市,09,泊头市,81
河北省,13,沧州市,09,任丘市,82
河北省,13,沧州市,09,黄骅市,83
河北省,13,沧州市,09,河间市,84
河北省,13,廊坊市,10,市辖区,01
河北省,13,廊坊市,10,安次区,02
河北省,13,廊坊市,10,广阳区,03
河北省,13,廊坊市,10,固安县,22
河北省,13,廊坊市,10,永清县,23
河北省,13,廊坊市,10,香河县,24
河北省,13,廊坊市,10,大城县,25
河北省,13,廊坊市,10,文安县,26
河北省,13,廊坊市,10,大厂回族自治县,28
河北省,13,廊坊市,10,霸州市,81
河北省,13,廊坊市,10,三河市,82
河北省,13,衡水市,11,市辖区,01
河北省,13,衡水市,11,桃城区,02
河北省,13,衡水市,11,枣强县,21
河北省,13,衡水市,11,武邑县,22
河北省,13,衡水市,11,武强县,23
河北省,13,衡水市,11,饶阳县,24
河北省,13,衡水市,11,安平县,25
河北省,13,衡水市,11,故城县,26
河北省,13,衡水市,11,景县,27
河北省,13,衡水市,11,阜城县,28
河北省,13,衡水市,11,冀州市,81
河北省,13,衡水市,11,深州市,82
山西省,14,太原市,01,市辖区,01
山西省,14,太原市,01,小店区,05
山西省,14,太原市,01,迎泽区,06
山西省,14,太原市,01,杏花岭区,07
山西省,14,太原市,01,尖草坪区,08
山西省,14,太原市,01,万柏林区,09
山西省,14,太原市,01,晋源区,10
山西省,14,太原市,01,清徐县,21
山西省,14,太原市,01,阳曲县,22
山西省,14,太原市,01,娄烦县,23
山西省,14,太原市,01,古交市,81
山西省,14,大同市,02,市辖区,01
山西省,14,大同市,02,城区,02
山西省,14,大同市,02,矿区,03
山西省,14,大同市,02,南郊区,11
山西省,14,大同市,02,新荣区,12
山西省,14,大同市,02,阳高县,21
山西省,14,大同市,02,天镇县,22
山西省,14,大同市,02,广灵县,23
山西省,14,大同市,02,灵丘县,24
山西省,14,大同市,02,浑源县,25
山西省,14,大同市,02,左云县,26
山西省,14,大同市,02,大同县,27
山西省,14,阳泉市,03,市辖区,01
山西省,14,阳泉市,03,城区,02
山西省,14,阳泉市,03,矿区,03
山西省,14,阳泉市,03,郊区,11
山西省,14,阳泉市,03,平定县,21
山西省,14,阳泉市,03,盂县,22
山西省,14,长治市,04,市辖区,01
山西省,14,长治市,04,城区,02
山西省,14,长治市,04,郊区,11
山西省,14,长治市,04,长治县,21
山西省,14,长治市,04,襄垣县,23
山西省,14,长治市,04,屯留县,24
山西省,14,长治市,04,平顺县,25
山西省,14,长治市,04,黎城县,26
山西省,14,长治市,04,壶关县,27
山西省,14,长治市,04,长子县,28
山西省,14,长治市,04,武乡县,29
山西省,14,长治市,04,沁县,30
山西省,14,长治市,04,沁源县,31
山西省,14,长治市,04,潞城市,81
山西省,14,晋城市,05,市辖区,01
山西省,14,晋城市,05,城区,02
山西省,14,晋城市,05,沁水县,21
山西省,14,晋城市,05,阳城县,22
山西省,14,晋城市,05,陵川县,24
山西省,14,晋城市,05,泽州县,25
山西省,14,晋城市,05,高平市,81
山西省,14,朔州市,06,市辖区,01
山西省,14,朔州市,06,朔城区,02
山西省,14,朔州市,06,平鲁区,03
山西省,14,朔州市,06,山阴县,21
山西省,14,朔州市,06,应县,22
山西省,14,朔州市,06,右玉县,23
山西省,14,朔州市,06,怀仁县,24
山西省,14,晋中市,07,市辖区,01
山西省,14,晋中市,07,榆次区,02
山西省,14,晋中市,07,榆社县,21
山西省,14,晋中市,07,左权县,22
山西省,14,晋中市,07,和顺县,23
山西省,14,晋中市,07,昔阳县,24
山西省,14,晋中市,07,寿阳县,25
山西省,14,晋中市,07,太谷县,26
山西省,14,晋中市,07,祁县,27
山西省,14,晋中市,07,平遥县,28
山西省,14,晋中市,07,灵石县,29
山西省,14,晋中市,07,介休市,81
山西省,14,运城市,08,市辖区,01
山西省,14,运城市,08,盐湖区,02
山西省,14,运城市,08,临猗县,21
山西省,14,运城市,08,万荣县,22
山西省,14,运城市,08,闻喜县,23
山西省,14,运城市,08,稷山县,24
山西省,14,运城市,08,新绛县,25
山西省,14,运城市,08,绛县,26
山西省,14,运城市,08,垣曲县,27
山西省,14,运城市,08,夏县,28
山西省,14,运城市,08,平陆县,29
山西省,14,运城市,08,芮城县,30
山西省,14,运城市,08,永济市,81
山西省,14,运城市,08,河津市,82
山西省,14,忻州市,09,市辖区,01
山西省,14,忻州市,09,忻府区,02
山西省,14,忻州市,09,定襄县,21
山西省,14,忻州市,09,五台县,22
山西省,14,忻州市,09,代县,23
山西省,14,忻州市,09,繁峙县,24
山西省,14,忻州市,09,宁武县,25
山西省,14,忻州市,09,静乐县,26
山西省,14,忻州市,09,神池县,27
山西省,14,忻州市,09,五寨县,28
山西省,14,忻州市,09,岢岚县,29
山西省,14,忻州市,09,河曲县,30
山西省,14,忻州市,09,保德县,31
山西省,14,忻州市,09,偏关县,32
山西省,14,忻州市,09,原平市,81
山西省,14,临汾市,10,市辖区,01
山西省,14,临汾市,10,尧都区,02
山西省,14,临汾市,10,曲沃县,21
山西省,14,临汾市,10,翼城县,22
山西省,14,临汾市,10,襄汾县,23
山西省,14,临汾市,10,洪洞县,24
山西省,14,临汾市,10,古县,25
山西省,14,临汾市,10,安泽县,26
山西省,14,临汾市,10,浮山县,27
山西省,14,临汾市,10,吉县,28
山西省,14,临汾市,10,乡宁县,29
山西省,14,临汾市,10,大宁县,30
山西省,14,临汾市,10,隰县,31
山西省,14,临汾市,10,永和县,32
山西省,14,临汾市,10,蒲县,33
山西省,14,临汾市,10,汾西县,34
山西省,14,临汾市,10,侯马市,81
山西省,14,临汾市,10,霍州市,82
山西省,14,吕梁市,23,市辖区,01
山西省,14,吕梁市,23,离石区,02
山西省,14,吕梁市,23,文水县,21
山西省,14,吕梁市,23,交城县,22
山西省,14,吕梁市,23,兴县,23
山西省,14,吕梁市,23,临县,24
山西省,14,吕梁市,23,柳林县,25
山西省,14,吕梁市,23,石楼县,26
山西省,14,吕梁市,23,岚县,27
山西省,14,吕梁市,23,方山县,28
山西省,14,吕梁市,23,中阳县,29
山西省,14,吕梁市,23,交口县,30
山西省,14,吕梁市,23,孝义市,81
山西省,14,吕梁市,23,汾阳市,82
内蒙古自治区,15,呼和浩特市,01,市辖区,01
内蒙古自治区,15,呼和浩特市,01,新城区,02
内蒙古自治区,15,呼和浩特市,01,回民区,03
内蒙古自治区,15,呼和浩特市,01,玉泉区,04
内蒙古自治区,15,呼和浩特市,01,赛罕区,05
内蒙古自治区,15,呼和浩特市,01,土默特左旗,21
内蒙古自治区,15,呼和浩特市,01,托克托县,22
内蒙古自治区,15,呼和浩特市,01,和林格尔县,23
内蒙古自治区,15,呼和浩特市,01,清水河县,24
内蒙古自治区,15,呼和浩特市,01,武川县,25
内蒙古自治区,15,包头市,02,市辖区,01
内蒙古自治区,15,包头市,02,东河区,02
内蒙古自治区,15,包头市,02,昆都仑区,03
内蒙古自治区,15,包头市,02,青山区,04
内蒙古自治区,15,包头市,02,石拐区,05
内蒙古自治区,15,包头市,02,白云矿区,06
内蒙古自治区,15,包头市,02,九原区,07
内蒙古自治区,15,包头市,02,土默特右旗,21
内蒙古自治区,15,包头市,02,固阳县,22
内蒙古自治区,15,包头市,02,达尔罕茂明安联合旗,23
内蒙古自治区,15,乌海市,03,市辖区,01
内蒙古自治区,15,乌海市,03,海勃湾区,02
内蒙古自治区,15,乌海市,03,海南区,03
内蒙古自治区,15,乌海市,03,乌达区,04
内蒙古自治区,15,赤峰市,04,市辖区,01
内蒙古自治区,15,赤峰市,04,红山区,02
内蒙古自治区,15,赤峰市,04,元宝山区,03
内蒙古自治区,15,赤峰市,04,松山区,04
内蒙古自治区,15,赤峰市,04,阿鲁科尔沁旗,21
内蒙古自治区,15,赤峰市,04,巴林左旗,22
内蒙古自治区,15,赤峰市,04,巴林右旗,23
内蒙古自治区,15,赤峰市,04,林西县,24
内蒙古自治区,15,赤峰市,04,克什克腾旗,25
内蒙古自治区,15,赤峰市,04,翁牛特旗,26
内蒙古自治区,15,赤峰市,04,喀喇沁旗,28
内蒙古自治区,15,赤峰市,04,宁城县,29
内蒙古自治区,15,赤峰市,04,敖汉旗,30
内蒙古自治区,15,通辽市,05,市辖区,01
内蒙古自治区,15,通辽市,05,科尔沁区,02
内蒙古自治区,15,通辽市,05,科尔沁左翼中旗,21
内蒙古自治区,15,通辽市,05,科尔沁左翼后旗,22
内蒙古自治区,15,通辽市,05,开鲁县,23
内蒙古自治区,15,通辽市,05,库伦旗,24
内蒙古自治区,15,通辽市,05,奈曼旗,25
内蒙古自治区,15,通辽市,05,扎鲁特旗,26
内蒙古自治区,15,通辽市,05,霍林郭勒市,81
内蒙古自治区,15,鄂尔多斯市,06,东胜区,02
内蒙古自治区,15,鄂尔多斯市,06,达拉特旗,21
内蒙古自治区,15,鄂尔多斯市,06,准格尔旗,22
内蒙古自治区,15,鄂尔多斯市,06,鄂托克前旗,23
内蒙古自治区,15,鄂尔多斯市,06,鄂托克旗,24
内蒙古自治区,15,鄂尔多斯市,06,杭锦旗,25
内蒙古自治区,15,鄂尔多斯市,06,乌审旗,26
内蒙古自治区,15,鄂尔多斯市,06,伊金霍洛旗,27
内蒙古自治区,15,呼伦贝尔市,07,市辖区,01
内蒙古自治区,15,呼伦贝尔市,07,海拉尔区,02
内蒙古自治区,15,呼伦贝尔市,07,阿荣旗,21
内蒙古自治区,15,呼伦贝尔市,07,莫力达瓦达斡尔族自治,22
内蒙古自治区,15,呼伦贝尔市,07,鄂伦春自治旗,23
内蒙古自治区,15,呼伦贝尔市,07,鄂温克族自治旗,24
内蒙古自治区,15,呼伦贝尔市,07,陈巴尔虎旗,25
内蒙古自治区,15,呼伦贝尔市,07,新巴尔虎左旗,26
内蒙古自治区,15,呼伦贝尔市,07,新巴尔虎右旗,27
内蒙古自治区,15,呼伦贝尔市,07,满洲里市,81
内蒙古自治区,15,呼伦贝尔市,07,牙克石市,82
内蒙古自治区,15,呼伦贝尔市,07,扎兰屯市,83
内蒙古自治区,15,呼伦贝尔市,07,额尔古纳市,84
内蒙古自治区,15,呼伦贝尔市,07,根河市,85
内蒙古自治区,15,巴彦淖尔市,08,市辖区,01
内蒙古自治区,15,巴彦淖尔市,08,临河区,2
内蒙古自治区,15,巴彦淖尔市,08,五原县,21
内蒙古自治区,15,巴彦淖尔市,08,磴口县,22
内蒙古自治区,15,巴彦淖尔市,08,乌拉特前旗,23
内蒙古自治区,15,巴彦淖尔市,08,乌拉特中旗,24
内蒙古自治区,15,巴彦淖尔市,08,乌拉特后旗,25
内蒙古自治区,15,巴彦淖尔市,08,杭锦后旗,26
内蒙古自治区,15,乌兰察布市,09,市辖区,1
内蒙古自治区,15,乌兰察布市,09,集宁区,2
内蒙古自治区,15,乌兰察布市,09,卓资县,21
内蒙古自治区,15,乌兰察布市,09,化德县,22
内蒙古自治区,15,乌兰察布市,09,商都县,23
内蒙古自治区,15,乌兰察布市,09,兴和县,24
内蒙古自治区,15,乌兰察布市,09,凉城县,25
内蒙古自治区,15,乌兰察布市,09,察哈尔右翼前旗,26
内蒙古自治区,15,乌兰察布市,09,察哈尔右翼中旗,27
内蒙古自治区,15,乌兰察布市,09,察哈尔右翼后旗,28
内蒙古自治区,15,乌兰察布市,09,四子王旗,29
内蒙古自治区,15,乌兰察布市,09,丰镇市,81
内蒙古自治区,15,兴安盟,22,乌兰浩特市,01
内蒙古自治区,15,兴安盟,22,阿尔山市,02
内蒙古自治区,15,兴安盟,22,科尔沁右翼前旗,21
内蒙古自治区,15,兴安盟,22,科尔沁右翼中旗,22
内蒙古自治区,15,兴安盟,22,扎赉特旗,23
内蒙古自治区,15,兴安盟,22,突泉县,24
内蒙古自治区,15,兴安盟,25,二连浩特市,01
内蒙古自治区,15,兴安盟,25,锡林浩特市,02
内蒙古自治区,15,兴安盟,25,阿巴嘎旗,22
内蒙古自治区,15,兴安盟,25,苏尼特左旗,23
内蒙古自治区,15,兴安盟,25,苏尼特右旗,24
内蒙古自治区,15,兴安盟,25,东乌珠穆沁旗,25
内蒙古自治区,15,兴安盟,25,西乌珠穆沁旗,26
内蒙古自治区,15,兴安盟,25,太仆寺旗,27
内蒙古自治区,15,兴安盟,25,镶黄旗,28
内蒙古自治区,15,兴安盟,25,正镶白旗,29
内蒙古自治区,15,兴安盟,25,正蓝旗,30
内蒙古自治区,15,兴安盟,25,多伦县,31
内蒙古自治区,15,阿拉善盟,29,阿拉善左旗,21
内蒙古自治区,15,阿拉善盟,29,阿拉善右旗,22
内蒙古自治区,15,阿拉善盟,29,额济纳旗,23
辽宁省,21,沈阳市,01,市辖区,01
辽宁省,21,沈阳市,01,和平区,02
辽宁省,21,沈阳市,01,沈河区,03
辽宁省,21,沈阳市,01,大东区,04
辽宁省,21,沈阳市,01,皇姑区,05
辽宁省,21,沈阳市,01,铁西区,06
辽宁省,21,沈阳市,01,苏家屯区,11
辽宁省,21,沈阳市,01,东陵区,12
辽宁省,21,沈阳市,01,新城子区,13
辽宁省,21,沈阳市,01,于洪区,14
辽宁省,21,沈阳市,01,辽中县,22
辽宁省,21,沈阳市,01,康平县,23
辽宁省,21,沈阳市,01,法库县,24
辽宁省,21,沈阳市,01,新民市,81
辽宁省,21,大连市,02,市辖区,01
辽宁省,21,大连市,02,中山区,02
辽宁省,21,大连市,02,西岗区,03
辽宁省,21,大连市,02,沙河口区,04
辽宁省,21,大连市,02,甘井子区,11
辽宁省,21,大连市,02,旅顺口区,12
辽宁省,21,大连市,02,金州区,13
辽宁省,21,大连市,02,长海县,24
辽宁省,21,大连市,02,瓦房店市,81
辽宁省,21,大连市,02,普兰店市,82
辽宁省,21,大连市,02,庄河市,83
辽宁省,21,鞍山市,03,市辖区,01
辽宁省,21,鞍山市,03,铁东区,02
辽宁省,21,鞍山市,03,铁西区,03
辽宁省,21,鞍山市,03,立山区,04
辽宁省,21,鞍山市,03,千山区,11
辽宁省,21,鞍山市,03,台安县,21
辽宁省,21,鞍山市,03,岫岩满族自治县,23
辽宁省,21,鞍山市,03,海城市,81
辽宁省,21,抚顺市,04,市辖区,01
辽宁省,21,抚顺市,04,新抚区,02
辽宁省,21,抚顺市,04,东洲区,03
辽宁省,21,抚顺市,04,望花区,04
辽宁省,21,抚顺市,04,顺城区,11
辽宁省,21,抚顺市,04,抚顺县,21
辽宁省,21,抚顺市,04,新宾满族自治县,22
辽宁省,21,抚顺市,04,清原满族自治县,23
辽宁省,21,本溪市,05,市辖区,01
辽宁省,21,本溪市,05,平山区,02
辽宁省,21,本溪市,05,溪湖区,03
辽宁省,21,本溪市,05,明山区,04
辽宁省,21,本溪市,05,南芬区,05
辽宁省,21,本溪市,05,本溪满族自治县,21
辽宁省,21,本溪市,05,桓仁满族自治县,22
辽宁省,21,丹东市,06,市辖区,01
辽宁省,21,丹东市,06,元宝区,02
辽宁省,21,丹东市,06,振兴区,03
辽宁省,21,丹东市,06,振安区,04
辽宁省,21,丹东市,06,宽甸满族自治县,24
辽宁省,21,丹东市,06,东港市,81
辽宁省,21,丹东市,06,凤城市,82
辽宁省,21,锦州市,07,市辖区,01
辽宁省,21,锦州市,07,古塔区,02
辽宁省,21,锦州市,07,凌河区,03
辽宁省,21,锦州市,07,太和区,11
辽宁省,21,锦州市,07,黑山县,26
辽宁省,21,锦州市,07,义县,27
辽宁省,21,锦州市,07,凌海市,81
辽宁省,21,锦州市,07,北镇市,82
辽宁省,21,营口市,08,市辖区,01
辽宁省,21,营口市,08,站前区,02
辽宁省,21,营口市,08,西市区,03
辽宁省,21,营口市,08,鲅鱼圈区,04
辽宁省,21,营口市,08,老边区,11
辽宁省,21,营口市,08,盖州市,81
辽宁省,21,营口市,08,大石桥市,82
辽宁省,21,阜新市,09,市辖区,01
辽宁省,21,阜新市,09,海州区,02
辽宁省,21,阜新市,09,新邱区,03
辽宁省,21,阜新市,09,太平区,04
辽宁省,21,阜新市,09,清河门区,05
辽宁省,21,阜新市,09,细河区,11
辽宁省,21,阜新市,09,阜新蒙古族自治县,21
辽宁省,21,阜新市,09,彰武县,22
辽宁省,21,辽阳市,10,市辖区,01
辽宁省,21,辽阳市,10,白塔区,02
辽宁省,21,辽阳市,10,文圣区,03
辽宁省,21,辽阳市,10,宏伟区,04
辽宁省,21,辽阳市,10,弓长岭区,05
辽宁省,21,辽阳市,10,太子河区,11
辽宁省,21,辽阳市,10,辽阳县,21
辽宁省,21,辽阳市,10,灯塔市,81
辽宁省,21,盘锦市,11,市辖区,01
辽宁省,21,盘锦市,11,双台子区,02
辽宁省,21,盘锦市,11,兴隆台区,03
辽宁省,21,盘锦市,11,大洼县,21
辽宁省,21,盘锦市,11,盘山县,22
辽宁省,21,铁岭市,12,市辖区,01
辽宁省,21,铁岭市,12,银州区,02
辽宁省,21,铁岭市,12,清河区,04
辽宁省,21,铁岭市,12,铁岭县,21
辽宁省,21,铁岭市,12,西丰县,23
辽宁省,21,铁岭市,12,昌图县,24
辽宁省,21,铁岭市,12,调兵山市,81
辽宁省,21,铁岭市,12,开原市,82
辽宁省,21,朝阳市,13,市辖区,01
辽宁省,21,朝阳市,13,双塔区,02
辽宁省,21,朝阳市,13,龙城区,03
辽宁省,21,朝阳市,13,朝阳县,21
辽宁省,21,朝阳市,13,建平县,22
辽宁省,21,朝阳市,13,喀喇沁左翼蒙古族自治,24
辽宁省,21,朝阳市,13,北票市,81
辽宁省,21,朝阳市,13,凌源市,82
辽宁省,21,葫芦岛市,14,市辖区,01
辽宁省,21,葫芦岛市,14,连山区,02
辽宁省,21,葫芦岛市,14,龙港区,03
辽宁省,21,葫芦岛市,14,南票区,04
辽宁省,21,葫芦岛市,14,绥中县,21
辽宁省,21,葫芦岛市,14,建昌县,22
辽宁省,21,葫芦岛市,14,兴城市,81
吉林省,22,长春市,01,市辖区,01
吉林省,22,长春市,01,南关区,02
吉林省,22,长春市,01,宽城区,03
吉林省,22,长春市,01,朝阳区,04
吉林省,22,长春市,01,二道区,05
吉林省,22,长春市,01,绿园区,06
吉林省,22,长春市,01,双阳区,12
吉林省,22,长春市,01,农安县,22
吉林省,22,长春市,01,九台市,81
吉林省,22,长春市,01,榆树市,82
吉林省,22,长春市,01,德惠市,83
吉林省,22,吉林市,02,市辖区,01
吉林省,22,吉林市,02,昌邑区,02
吉林省,22,吉林市,02,龙潭区,03
吉林省,22,吉林市,02,船营区,04
吉林省,22,吉林市,02,丰满区,11
吉林省,22,吉林市,02,永吉县,21
吉林省,22,吉林市,02,蛟河市,81
吉林省,22,吉林市,02,桦甸市,82
吉林省,22,吉林市,02,舒兰市,83
吉林省,22,吉林市,02,磐石市,84
吉林省,22,四平市,03,市辖区,01
吉林省,22,四平市,03,铁西区,02
吉林省,22,四平市,03,铁东区,03
吉林省,22,四平市,03,梨树县,22
吉林省,22,四平市,03,伊通满族自治县,23
吉林省,22,四平市,03,公主岭市,81
吉林省,22,四平市,03,双辽市,82
吉林省,22,辽源市,04,市辖区,01
吉林省,22,辽源市,04,龙山区,02
吉林省,22,辽源市,04,西安区,03
吉林省,22,辽源市,04,东丰县,21
吉林省,22,辽源市,04,东辽县,22
吉林省,22,通化市,05,市辖区,01
吉林省,22,通化市,05,东昌区,02
吉林省,22,通化市,05,二道江区,03
吉林省,22,通化市,05,通化县,21
吉林省,22,通化市,05,辉南县,23
吉林省,22,通化市,05,柳河县,24
吉林省,22,通化市,05,梅河口市,81
吉林省,22,通化市,05,集安市,82
吉林省,22,白山市,06,市辖区,01
吉林省,22,白山市,06,八道江区,02
吉林省,22,白山市,06,抚松县,21
吉林省,22,白山市,06,靖宇县,22
吉林省,22,白山市,06,长白朝鲜族自治县,23
吉林省,22,白山市,06,江源县,25
吉林省,22,白山市,06,临江市,81
吉林省,22,松原市,07,市辖区,01
吉林省,22,松原市,07,宁江区,02
吉林省,22,松原市,07,前郭尔罗斯蒙古族自治,21
